png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,588.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(249, 801, 329, 827)",+588
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-2256.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(332, 801, 412, 827)","-2,256"
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,12715.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(166, 830, 246, 856)","+12,715"
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-12449.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(249, 830, 329, 856)","-12,449"
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-224.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(332, 830, 412, 856)",-224
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,496.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(166, 858, 246, 884)",+496
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-210.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(249, 858, 329, 884)",-210
2025-07-22,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-22.png,2025-07-21,2025-07-21,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-245.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-22.png:(332, 858, 412, 884)",-245
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-1288.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(166, 745, 246, 771)","-1,288"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-4128.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(249, 745, 329, 771)","-4,128"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,4781.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(332, 745, 412, 771)","+4,781"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-412.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(166, 773, 246, 799)",-412
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1423.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(249, 773, 329, 799)","-1,423"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1822.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(332, 773, 412, 799)","+1,822"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-6392.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(166, 801, 246, 827)","-6,392"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,3860.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(249, 801, 329, 827)","+3,860"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,2305.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(332, 801, 412, 827)","+2,305"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,500.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(166, 830, 246, 856)",+500
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-525.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(249, 830, 329, 856)",-525
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-1.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(332, 830, 412, 856)",-1
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,7023.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(166, 858, 246, 884)",+7023
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-6808.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(249, 858, 329, 884)","-6,808"
2025-07-23,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-23.png,2025-07-22,2025-07-22,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-177.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-23.png:(332, 858, 412, 884)",-177
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4228.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(166, 745, 246, 771)",+4228
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1917.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(249, 745, 329, 771)","+1,917"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-6982.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(332, 745, 412, 771)","-6,982"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-64.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(166, 773, 246, 799)",-64
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1072.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(249, 773, 329, 799)","-1,072"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1490.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(332, 773, 412, 799)","+1,490"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,3765.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(166, 801, 246, 827)","+3,765"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-3659.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(249, 801, 329, 827)","-3,659"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,107.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(332, 801, 412, 827)",+107
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,464.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(166, 830, 246, 856)",+464
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-234.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(249, 830, 329, 856)",-234
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-122.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(332, 830, 412, 856)",-122
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,2138.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(166, 858, 246, 884)","+2,138"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-2207.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(249, 858, 329, 884)","-2,207"
2025-07-24,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-24.png,2025-07-23,2025-07-23,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,64.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-24.png:(332, 858, 412, 884)",+64
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,17386.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(166, 745, 246, 771)","+17,386"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1273.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(249, 745, 329, 771)","+1,273"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-9513.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(332, 745, 412, 771)","-9,513"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,36.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(166, 773, 246, 799)",+36
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-194.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(249, 773, 329, 799)",-194
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-201.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(332, 773, 412, 799)",-201
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-2221.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(166, 801, 246, 827)","-2,221"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,189.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(249, 801, 329, 827)",+189
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,99.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(332, 801, 412, 827)",+99
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,2907.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(166, 830, 246, 856)","+2,907"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-3103.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(249, 830, 329, 856)","-3,103"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,77.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(332, 830, 412, 856)",+77
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-4394.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(166, 858, 246, 884)","-4,394"
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,4150.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(249, 858, 329, 884)",+4150
2025-07-25,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-25.png,2025-07-24,2025-07-24,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,162.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-25.png:(332, 858, 412, 884)",+162
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2106.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(166, 745, 246, 771)","+2,106"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1100.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(249, 745, 329, 771)","+1,100"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-4616.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(332, 745, 412, 771)","-4,616"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,928.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(166, 773, 246, 799)",+928
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1402.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(249, 773, 329, 799)","-1,402"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,35.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(332, 773, 412, 799)",+35
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,5725.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(166, 801, 246, 827)",+5725
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-3787.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(249, 801, 329, 827)","-3,787"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-30.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(332, 801, 412, 827)","-, 30"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-13587.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(166, 830, 246, 856)","-13,587"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,13660.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(249, 830, 329, 856)","+13,660"
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,141.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(332, 830, 412, 856)",+141
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-525.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(166, 858, 246, 884)",-525
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,558.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(249, 858, 329, 884)",+558
2025-07-28,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-28.png,2025-07-25,2025-07-25,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-19.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-28.png:(332, 858, 412, 884)",-19
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4753.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(166, 745, 246, 771)",+4753
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,4520.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(249, 745, 329, 771)",+4520
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-9975.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(332, 745, 412, 771)","-9,975"
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-154.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(166, 773, 246, 799)",-154
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-447.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(249, 773, 329, 799)",-447
2025-07-29,C:\Users\infomax\Desktop\Market Daily\2507\2025-07-29.png,2025-07-28,2025-07-28,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,33.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2507/2025-07-29.png:(332, 773, 412, 799)",+33
